timestamp,session_id,audio_stress_score,happy,sad,angry,fear,surprise,neutral,stress,engagement,confidence,confusion,dominant_state,weights,quality,smoothed
2026-05-16 16:02:03.407253,634981c8,0.0,0.3,0.02,0.02,0.02,0.01,0.63,0.035446000000000005,0.238484347855,0.39996476692875,0.0125,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.63, 'audio': 0.7}",False
2026-05-16 16:02:14.074835,634981c8,0.126,0.22,0.046,0.046,0.037,0.01,0.641,0.0729,0.3465,0.3604,0.017,neutral,"{'face': 0.58, 'audio': 0.42}","{'face': 0.641, 'audio': 0.7}",True
2026-05-16 16:02:18.454337,634981c8,0.084,0.177,0.067,0.065,0.051,0.01,0.63,0.0856,0.3743,0.3301,0.0213,neutral,"{'face': 0.58, 'audio': 0.42}","{'face': 0.63, 'audio': 0.7}",True
2026-05-16 16:02:22.521644,634981c8,0.063,0.156,0.077,0.075,0.058,0.01,0.624,0.092,0.3845,0.3082,0.0246,neutral,"{'face': 0.58, 'audio': 0.42}","{'face': 0.624, 'audio': 0.7}",True
2026-05-16 16:02:26.712567,634981c8,0.05,0.137,0.089,0.1,0.071,0.009,0.594,0.1146,0.3081,0.2837,0.0284,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.594, 'audio': 0.7}",True
2026-05-16 16:02:30.806728,634981c8,0.05,0.086,0.119,0.133,0.094,0.008,0.559,0.1523,0.2554,0.2398,0.0354,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.559, 'audio': 0.7}",True
2026-05-16 16:02:34.901390,634981c8,0.0,0.065,0.139,0.156,0.117,0.008,0.516,0.1828,0.2034,0.2004,0.0435,neutral,"{'face': 0.8909, 'audio': 0.1091}","{'face': 0.516, 'audio': 0.7}",True
2026-05-16 16:02:38.787989,634981c8,0.0,0.053,0.151,0.171,0.135,0.007,0.483,0.2064,0.1655,0.1669,0.0517,neutral,"{'face': 0.8259, 'audio': 0.1741}","{'face': 0.483, 'audio': 0.7}",True
2026-05-16 16:02:42.833174,634981c8,0.0,0.037,0.163,0.19,0.159,0.006,0.445,0.2244,0.1366,0.1349,0.0609,neutral,"{'face': 0.7509, 'audio': 0.2491}","{'face': 0.445, 'audio': 0.7}",True
2026-05-16 16:02:46.894969,634981c8,0.0,0.027,0.168,0.188,0.169,0.006,0.442,0.2351,0.1289,0.1119,0.0687,neutral,"{'face': 0.745, 'audio': 0.255}","{'face': 0.442, 'audio': 0.7}",True
2026-05-16 16:02:51.036365,634981c8,0.0,0.019,0.165,0.185,0.176,0.007,0.448,0.241,0.1242,0.0986,0.0748,neutral,"{'face': 0.7568, 'audio': 0.2432}","{'face': 0.448, 'audio': 0.7}",True
2026-05-16 16:02:56.864795,634981c8,0.012,0.013,0.165,0.179,0.172,0.006,0.466,0.2461,0.1211,0.0925,0.0777,neutral,"{'face': 0.7923, 'audio': 0.2077}","{'face': 0.466, 'audio': 0.7}",True
2026-05-16 16:03:00.828017,634981c8,0.012,0.006,0.165,0.171,0.167,0.006,0.486,0.2513,0.1191,0.0909,0.0784,neutral,"{'face': 0.8318, 'audio': 0.1682}","{'face': 0.486, 'audio': 0.7}",True
2026-05-16 16:03:05.003345,634981c8,0.012,0.004,0.164,0.16,0.156,0.005,0.511,0.2554,0.1185,0.0945,0.0764,neutral,"{'face': 0.8811, 'audio': 0.1189}","{'face': 0.511, 'audio': 0.7}",True
2026-05-16 16:03:09.172846,634981c8,0.012,0.002,0.164,0.15,0.149,0.004,0.531,0.2586,0.1186,0.1,0.0734,neutral,"{'face': 0.9205, 'audio': 0.0795}","{'face': 0.531, 'audio': 0.7}",True
2026-05-16 16:03:15.345880,634981c8,0.018,0.001,0.166,0.145,0.145,0.004,0.54,0.2607,0.1188,0.1049,0.0705,neutral,"{'face': 0.9383, 'audio': 0.0617}","{'face': 0.54, 'audio': 0.7}",True
2026-05-16 16:03:19.553670,634981c8,0.006,0.002,0.169,0.146,0.147,0.003,0.533,0.2616,0.119,0.1073,0.0687,neutral,"{'face': 0.9245, 'audio': 0.0755}","{'face': 0.533, 'audio': 0.7}",True
2026-05-16 16:03:23.699265,634981c8,0.006,0.002,0.17,0.15,0.151,0.003,0.525,0.2622,0.1189,0.1076,0.0683,neutral,"{'face': 0.9087, 'audio': 0.0913}","{'face': 0.525, 'audio': 0.7}",True
2026-05-16 16:03:27.881090,634981c8,0.006,0.003,0.169,0.152,0.157,0.002,0.518,0.2625,0.1187,0.1066,0.0692,neutral,"{'face': 0.8949, 'audio': 0.1051}","{'face': 0.518, 'audio': 0.7}",True
2026-05-16 16:03:33.808209,634981c8,0.038,0.003,0.167,0.155,0.165,0.001,0.509,0.2625,0.1182,0.1044,0.0712,neutral,"{'face': 0.8771, 'audio': 0.1229}","{'face': 0.509, 'audio': 0.7}",True
2026-05-16 16:03:37.962628,634981c8,0.032,0.004,0.159,0.151,0.166,0.001,0.519,0.2626,0.1182,0.1048,0.0729,neutral,"{'face': 0.8969, 'audio': 0.1031}","{'face': 0.519, 'audio': 0.7}",True
2026-05-16 16:03:42.093413,634981c8,0.032,0.009,0.142,0.141,0.158,0.001,0.549,0.2615,0.1196,0.1113,0.0727,neutral,"{'face': 0.956, 'audio': 0.044}","{'face': 0.549, 'audio': 0.7}",True
2026-05-16 16:03:46.221416,634981c8,0.032,0.015,0.14,0.128,0.144,0.0,0.573,0.2546,0.1222,0.1213,0.0701,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.573, 'audio': 0.7}",True
2026-05-16 16:03:50.366213,634981c8,0.032,0.02,0.136,0.116,0.125,0.0,0.602,0.2421,0.1259,0.1345,0.065,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.602, 'audio': 0.7}",True
2026-05-16 16:03:54.512160,634981c8,0.0,0.025,0.13,0.102,0.108,0.0,0.635,0.2253,0.1305,0.1507,0.0585,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.635, 'audio': 0.7}",True
2026-05-16 16:03:58.608241,634981c8,0.0,0.028,0.135,0.094,0.105,0.0,0.638,0.2119,0.1341,0.163,0.0534,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.638, 'audio': 0.7}",True
2026-05-16 16:04:02.472379,634981c8,0.0,0.026,0.145,0.092,0.11,0.0,0.628,0.2052,0.1358,0.1683,0.0509,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.628, 'audio': 0.7}",True
2026-05-16 16:04:06.500125,634981c8,0.0,0.023,0.143,0.09,0.113,0.0,0.63,0.2013,0.1364,0.171,0.0501,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.63, 'audio': 0.7}",True
2026-05-16 16:04:12.566290,634981c8,0.015,0.019,0.142,0.086,0.117,0.0,0.636,0.1995,0.1363,0.172,0.0506,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.636, 'audio': 0.7}",True
