timestamp,session_id,audio_stress_score,happy,sad,angry,fear,surprise,neutral,stress,engagement,confidence,confusion,dominant_state,weights,quality,smoothed
2026-05-16 15:20:58.575355,fea9c40b,0.013,0.0,0.0,0.0,0.0,0.0,1.0,0.0157,0.2096,0.3011,0.0451,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 1.0, 'audio': 0.7}",True
2026-05-16 15:21:02.937273,fea9c40b,0.009,0.435,0.02,0.01,0.005,0.025,0.505,0.0161,0.2323,0.3557,0.0311,neutral,"{'face': 0.8692, 'audio': 0.1308}","{'face': 0.505, 'audio': 0.7}",True
2026-05-16 15:21:09.112914,fea9c40b,0.0,0.684,0.125,0.037,0.016,0.021,0.117,0.0458,0.2617,0.3885,0.0227,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.684, 'audio': 0.7}",True
2026-05-16 15:21:13.205129,fea9c40b,0.0,0.615,0.126,0.029,0.017,0.012,0.199,0.065,0.2765,0.4068,0.0159,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.615, 'audio': 0.7}",True
2026-05-16 15:21:17.176393,fea9c40b,0.0,0.574,0.138,0.03,0.018,0.01,0.231,0.0812,0.2828,0.413,0.0111,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.574, 'audio': 0.7}",True
2026-05-16 15:21:21.176428,fea9c40b,0.0,0.538,0.145,0.03,0.022,0.008,0.257,0.0953,0.287,0.407,0.0124,neutral,"{'face': 0.9343, 'audio': 0.0657}","{'face': 0.538, 'audio': 0.7}",True
2026-05-16 15:21:25.192732,fea9c40b,0.0,0.499,0.156,0.03,0.024,0.007,0.283,0.1031,0.28,0.3905,0.0128,neutral,"{'face': 0.8574, 'audio': 0.1426}","{'face': 0.499, 'audio': 0.7}",True
2026-05-16 15:21:29.195812,fea9c40b,0.0,0.461,0.17,0.029,0.025,0.006,0.309,0.1024,0.2694,0.3739,0.0129,neutral,"{'face': 0.7825, 'audio': 0.2175}","{'face': 0.461, 'audio': 0.7}",True
2026-05-16 15:21:33.111858,fea9c40b,0.0,0.384,0.197,0.028,0.028,0.004,0.359,0.0988,0.2559,0.3505,0.0133,neutral,"{'face': 0.6306, 'audio': 0.3694}","{'face': 0.384, 'audio': 0.7}",True
2026-05-16 15:21:37.046857,fea9c40b,0.0,0.313,0.217,0.027,0.03,0.002,0.41,0.1013,0.2399,0.3234,0.0138,neutral,"{'face': 0.6819, 'audio': 0.3181}","{'face': 0.41, 'audio': 0.7}",True
2026-05-16 15:21:41.089109,fea9c40b,0.0,0.256,0.229,0.026,0.034,0.002,0.452,0.1099,0.2233,0.2962,0.0146,neutral,"{'face': 0.7647, 'audio': 0.2353}","{'face': 0.452, 'audio': 0.7}",True
2026-05-16 15:21:45.047480,fea9c40b,0.0,0.213,0.23,0.025,0.041,0.002,0.489,0.1215,0.2081,0.2724,0.0163,neutral,"{'face': 0.8377, 'audio': 0.1623}","{'face': 0.489, 'audio': 0.7}",True
2026-05-16 15:21:49.048088,fea9c40b,0.0,0.182,0.223,0.025,0.048,0.001,0.521,0.1338,0.195,0.2537,0.0185,neutral,"{'face': 0.9008, 'audio': 0.0992}","{'face': 0.521, 'audio': 0.7}",True
2026-05-16 15:21:54.797663,fea9c40b,0.003,0.181,0.205,0.025,0.054,0.002,0.533,0.1424,0.1874,0.2452,0.0211,neutral,"{'face': 0.9245, 'audio': 0.0755}","{'face': 0.533, 'audio': 0.7}",True
2026-05-16 15:22:00.472952,fea9c40b,0.013,0.191,0.183,0.026,0.065,0.009,0.526,0.1451,0.1847,0.2439,0.0256,neutral,"{'face': 0.9107, 'audio': 0.0893}","{'face': 0.526, 'audio': 0.7}",True
2026-05-16 15:22:06.152209,fea9c40b,0.032,0.189,0.16,0.026,0.07,0.013,0.541,0.1442,0.1844,0.2476,0.03,neutral,"{'face': 0.9402, 'audio': 0.0598}","{'face': 0.541, 'audio': 0.7}",True
2026-05-16 15:22:11.962293,fea9c40b,0.041,0.187,0.144,0.025,0.068,0.016,0.56,0.1399,0.1855,0.2543,0.0329,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.56, 'audio': 0.7}",True
2026-05-16 15:22:15.963682,fea9c40b,0.041,0.195,0.138,0.024,0.065,0.018,0.561,0.1342,0.1881,0.2621,0.0345,neutral,"{'face': 0.958, 'audio': 0.042}","{'face': 0.561, 'audio': 0.7}",True
2026-05-16 15:22:21.609456,fea9c40b,0.152,0.187,0.152,0.022,0.061,0.02,0.558,0.1362,0.2643,0.2637,0.0351,neutral,"{'face': 0.58, 'audio': 0.42}","{'face': 0.558, 'audio': 0.7}",True
2026-05-16 15:22:27.369610,fea9c40b,0.248,0.174,0.17,0.02,0.05,0.016,0.571,0.1529,0.3133,0.2605,0.0327,neutral,"{'face': 0.58, 'audio': 0.42}","{'face': 0.571, 'audio': 0.7}",True
2026-05-16 15:22:33.118589,fea9c40b,0.321,0.192,0.191,0.018,0.043,0.014,0.543,0.1778,0.3461,0.2558,0.0295,neutral,"{'face': 0.5716, 'audio': 0.4284}","{'face': 0.543, 'audio': 0.7}",True
2026-05-16 15:22:37.091508,fea9c40b,0.311,0.222,0.211,0.018,0.038,0.012,0.5,0.1987,0.3704,0.252,0.0261,neutral,"{'face': 0.5203, 'audio': 0.4797}","{'face': 0.5, 'audio': 0.7}",True
